JK,Tanggal Lahir,Tempat Lahir,Asal Kecamatan,Jenis Tinggal,Alat Transportasi,Jenjang Pendidikan Ayh,Pekerjaan Ayh,Penghasilan Ayh,Jenjang Pendidikan Ibu,Pekerjaan Ibu,Penghasilan Ibu,Keluar Karena
L,2001-06-04,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-07-11,Semarang,Ungaran Timur,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-10-22,Kendal,Patebon,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-07-25,Kendal,Singorojo,Asrama,Jalan Kaki,Tidak Sekolah,Petani,"Rp. 500,000 - Rp. 999,999",Tidak Sekolah,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-02-15,Semarang,Tugu,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-02-24,Jakarta,Banyumanik,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Sma / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,1997-03-12,Tata Karya,Seputih Agung,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-01-24,Semarang,Semarang Barat,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,D3,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,2004-11-27,Semarang,Ungaran Barat,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
P,2001-08-20,Semarang,Gunung Pati,Asrama,Jalan Kaki,Tidak Sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-01-17,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-09-27,Kendal,Kliris,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
P,2000-01-18,Semarang,Ngaliyan,Asrama,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-06-18,Kotawaringin Barat,Mentobi Raya,Pesantren,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2002-01-02,Semarang,Gajah Mungkur,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-10-17,Semarang,Bergas,Pesantren,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-09-21,Kebumen,Petanahan,Asrama,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-05-28,Semarang,Srondol Kulon,Bersama Orang Tua,Jalan Kaki,D1,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
L,1999-06-30,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Putus Sd,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2001-02-09,Kendal,Limbangan,Asrama,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-06-24,Sukoharjo,Gunung Pati,Pesantren,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2007-07-13,Kendal,Pungangan,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1997-02-22,Semarang,Mijen,Bersama Orang Tua,Sepeda Motor,Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2008-01-10,Semarang,Semarang Barat,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Dikeluarkan
L,2000-02-01,Gunungkidul,Ngawen,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-02-15,Kendal,Singorojo,Bersama Orang Tua,Jalan Kaki,Tidak Sekolah,Wiraswasta,"Kurang Dari Rp. 500,000",Tidak Sekolah,Petani,"Kurang Dari Rp. 500,000",Lulus
L,1999-02-10,Semarang,Bancak,Asrama,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-10-01,Brebes,Losari,Bersama Orang Tua,Sepeda,Smp / Sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Wirausaha,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-06-09,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-12-13,Batam,Batu Ampar,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Kurang Dari Rp. 500,000",Lulus
L,1999-03-25,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-06-25,Kendal,Cening,Bersama Orang Tua,Mobil/Bus Antar Jemput,Smp / Sederajat,Petani,"Kurang Dari Rp. 500,000",Tidak Sekolah,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,1998-07-01,Kendal,Singorojo,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-02-07,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2000-09-04,Semarang,Semarang Utara,Asrama,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-08-07,Kendal,Boja,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-05-09,Kendal,Singorojo,Asrama,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1998-06-11,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1998-03-01,Kendal,Limbangan,Asrama,Jalan Kaki,Tidak Sekolah,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2007-03-02,Kotawaringin Barat,Sungai Bengkuang,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",D2,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Mutasi
P,2004-04-14,Kendal,Limbangan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
P,2002-12-08,Magelang,Sawangan,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-03-13,Semarang,Mijen,Rumah Tinggal,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-06-08,Kendal,Limbangan,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-05-05,Kendal,Limbangan,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-03-30,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2007-11-11,Semarang,Piyanggang,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Mutasi
L,1997-04-27,Telaga Dua,Sintang,Lainnya,Jalan Kaki,Sma / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-04-25,Semarang,Ngaliyan,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,Kurang Dari Rp 1.000.000,Sma / Sederajat,Karyawan Swasta,Kurang Dari Rp 1.000.000,Mutasi
P,2002-04-24,Semarang,Tugu,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,"Kurang Dari Rp. 500,000",Lulus
P,2005-10-29,Semarang,Manyaran,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-01-08,Bumi Dipasena Agung,Rawajitu Timur,Asrama,Jalan Kaki,Sma / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2002-02-05,Telaga Dua,Binjai Hulu,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Petani,"Kurang Dari Rp. 500,000",Sd / Sederajat,Lainnya,"Kurang Dari Rp. 500,000",Lulus
L,1999-08-08,Kendal,Singorojo,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2006-01-25,Kendal,Kertosari,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-07-14,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-03-18,Semarang,Bergas,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-05-21,Kantan Muara,Maliku,Asrama,Jalan Kaki,Smp / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
L,2004-01-07,Semarang,Tugu,Asrama,Jalan Kaki,Putus Sd,Petani,"Rp. 500,000 - Rp. 999,999",Putus Sd,Petani,"Rp. 500,000 - Rp. 999,999",Mutasi
L,2003-02-28,Babat Terawas,Talang Kelapa,Pesantren,Jalan Kaki,Sma / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2003-02-28,Babat Terawas,Talang Kelapa,Asrama,Jalan Kaki,Sma / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lainnya
L,2004-08-31,Kendal,Rowosari,Rumah Tinggal,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2004-08-31,Kendal,Rowosari,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-08-12,Semarang,Ungaran Barat,Asrama,Jalan Kaki,Smp / Sederajat,Pns/Tni/Polri,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-05-16,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1996-09-01,Semarang,Mijen,Bersama Orang Tua,Sepeda Motor,Tidak Sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-05-08,Kendal,Singorojo,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Mutasi
L,2003-01-28,Tegal,Margadana,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2012-07-29,Kendal,Limbangan,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-02-13,Depok,Tapos,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Pns/Tni/Polri,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,1999-01-07,Kendal,Limbangan,Asrama,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-03-30,Klaten,Semarang Tengah,Pesantren,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Tidak Bekerja,"Kurang Dari Rp. 500,000",Mutasi
P,1998-08-20,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2002-05-17,Semarang,Sumowono,Pesantren,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Kurang Dari Rp. 500,000",Lulus
P,2005-10-17,Semarang,Danau Seluluk,Bersama Orang Tua,Mobil/Bus Antar Jemput,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Mutasi
L,1999-07-30,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-03-24,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-11-10,Semarang,Genuk,Bersama Orang Tua,Sepeda,Sma / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
P,2005-03-15,Semarang,Tlogosari Kulon,Bersama Orang Tua,Lainnya,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Lainnya,Tidak Berpenghasilan,Lulus
P,2003-06-30,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2006-04-15,Pemalang,Pesantren,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Mutasi
L,1998-02-01,Semarang,Bandungan,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sd / Sederajat,Sudah Meninggal,Tidak Berpenghasilan,Sma / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Mutasi
P,2004-04-15,Semarang,Ngaliyan,Asrama,Jalan Kaki,Putus Sd,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
P,2004-05-07,Semarang,Genuk,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Putus Sd,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
P,1998-02-05,Semarang,Mijen,Asrama,Jalan Kaki,Tidak Sekolah,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-03-13,Semarang,Kalirejo,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",D1,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-01-28,Kendal,Boja,Asrama,Jalan Kaki,Sma / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-12-03,Banjarnegara,Penusupan,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Smp / Sederajat,Petani,"Kurang Dari Rp. 500,000",Mutasi
L,2006-06-18,Kendal,Gonoharjo,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,2004-10-30,"Batam, Kota Batam",Sagulung Kota,Bersama Orang Tua,Jalan Kaki,S1,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",S1,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2000-11-03,Kendal,Boja,Asrama,Jalan Kaki,Smp / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Peternak,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1999-11-21,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1999-10-06,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2008-03-20,Brebes,Kebogadung,Asrama,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1997-05-12,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-11-21,Semarang,Gajah Mungkur,Bersama Orang Tua,Mobil/Bus Antar Jemput,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",D1,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Mutasi
P,2001-08-03,Kendal,Limbangan,Rumah Tinggal,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 500,000 - Rp. 999,999",Lulus
L,2005-10-07,Semarang,Podorejo,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-07-26,Kendal,Limbangan,Asrama,Jalan Kaki,D3,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
L,1995-10-09,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-02-27,Kendal,Kaliwungu Selatan,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-09-20,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2001-09-27,Kendal,Singorojo,Asrama,Jalan Kaki,Sma / Sederajat,Wirausaha,"Rp. 500,000 - Rp. 999,999",Tidak Sekolah,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,1997-08-09,Semarang,Gayamsari,Asrama,Jalan Kaki,Tidak Sekolah,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-12-20,Semarang,Banyumanik,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,2003-01-28,Cirebon,Kesambi,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-06-19,Kertosono,Jayaloka,Pesantren,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-10-14,Jakarta,Cilacap Selatan,Asrama,Jalan Kaki,Sma / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2003-07-14,Semarang,Pringapus,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2014-12-31,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-05-01,Semarang,Mijen,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-12-15,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-07-26,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-06-17,Kendal,Ngareanak,Pesantren,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Lainnya,"Kurang Dari Rp. 500,000",Lulus
